ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region
"Show your support for 2020 Presidential candidate, Joe Biden! 

Free shipping on orders of $75 or more!",2019-08-09T03:36:04+0000,Balance of Power,0,99,0,999,0.021505,Alabama,0.053763,Ohio,0.010753,Montana,0.010753,New Hampshire,0.010753,New Jersey,0.075269,New York,0.043011,North Carolina,0.010753,North Dakota,0.075269,Pennsylvania,0.021505,Mississippi,0.021505,South Carolina,0.010753,South Dakota,0.053763,Tennessee,0.032258,Texas,0.021505,Virginia,0.021505,Washington,0.053763,Missouri,0.021505,Minnesota,0.010753,Arizona,0.010753,Idaho,0.010753,Arkansas,0.053763,California,0.043011,Colorado,0.010753,Delaware,0.043011,Florida,0.010753,Georgia,0.053763,Illinois,0.032258,Michigan,0.021505,Indiana,0.021505,Iowa,0.021505,Kansas,0.010753,Kentucky,0.010753,Maryland,0.032258,Massachusetts,0.032258,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AS ELECTED REPUBLICANS ABANDON THEIR PARTY,
Nebraska State Senator John McCollister joins the growing ranks.

Will Hurd, the only African American Republican in Congress, announced on August 1 that he will not seek reelection. He concluded his resignation, writing:"" I will keep fighting to remind people why I love America: that we are neither Republican nor Democrat nor Independent; We are better than the sum of our parts. The NotWe.org link to his text is: PartyOrCountry.com

When he followed Hurd within only days, ABC reported that John McCollister, ""a Republican for five decades, gained national attention Monday when he blasted party officials for "" enabling white supremacy "" following this weekend's mass shootings in Texas and Ohio, and allowing President Donald Trump to ""hijack"" the GOP platform. He joins a group of elected officials who have either left the GOP or been ostracized by party leaders after publicly criticizing the president and Republicans who support him."" https://abcnews.go.com/Politics/wireStory/nebraska-gop-calls-state-lawmaker-leave-party-64803636

Newsweek has listed other notable Republicans who have left the party since the arrival of Trump. They include Justin Amash, George Conway, Andy McKean, Tom Nichols, Joe Scarborough, Steve Schmidt, Peter Wehner, and George Will.

Many observers believe that the most reliable polls track real money wagers. Despite the ongoing upheaval in his own party, Trump again became the 2020 election favorite in August when three Democratic candidates, Biden, Harris, and Warren ranked evenly in the betting pools.

Citing disunity among Democratic candidates, Odds Shark, a British online political tote board, reported: ""Trump is concurrently the beneficiary of a Democratic party that appears to, once again, not have an overly strong presidential candidate in place. For the first time in months, Trump is again the odds-on favorite to win the 2020 presidential election.""

The election is more than a year away and the odds are frequently changing. However, one message the August tote board is clearly sending to every Democratic candidate is to place unity ahead of any differences. 'Above all else, our primary goal is to return our Government to the American people. Unlike the Republicans, the Democratic party is not falling into disarray. Each of us will fully support whichever of us may win the nomination. At our very core, we are united.'

This photo collage by NotWe.org is available for royalty-free reproduction by all candidates for any US political office, Republicans,  Democrats, and independents alike.",2019-08-09T02:29:35+0000,Aldis Browne,0,99,1000,4999,0.002151,"Washington, District of Columbia",0.023656,New York,0.062366,Michigan,0.009677,Minnesota,0.013978,Mississippi,0.043011,Missouri,0.007527,Montana,0.010753,Nebraska,0.01828,Nevada,0.012903,New Jersey,0.010753,New Mexico,0.029032,North Carolina,0.007527,Iowa,0.06129,Ohio,0.011828,Oklahoma,0.023656,Oregon,0.03871,Pennsylvania,0.012903,South Carolina,0.022581,Tennessee,0.083871,Texas,0.030108,Virginia,0.025806,Washington,0.013978,West Virginia,0.039785,Kentucky,0.032258,Indiana,0.005376,Maine,0.012903,Massachusetts,0.002151,New Hampshire,0.001075,Rhode Island,0.002151,Wyoming,0.001075,Vermont,0.011828,Arkansas,0.007527,Connecticut,0.007527,Kansas,0.01828,Louisiana,0.005376,Maryland,0.005376,South Dakota,0.035484,Illinois,0.006452,Utah,0.013978,Alabama,0.005376,Alaska,0.031183,Arizona,0.070968,California,0.012903,Colorado,0.053763,Florida,0.012903,Georgia,0.004301,Hawaii,0.005376,Idaho,0.01828,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biden has been the Democratic frontrunner since declaring his candidacy. But after a series of missteps and a lackluster performance in the first round of debates, he seems to be faltering. He has argued he is the only candidate who can beat Donald Trump–do you agree?",2019-08-08T15:57:43+0000,The Tylt,100,499,10000,49999,0.004403,South Dakota,0.011356,Oregon,0.00533,Nebraska,0.008343,Nevada,0.006489,New Hampshire,0.022132,New Jersey,0.005446,New Mexico,0.052839,New York,0.030591,North Carolina,0.004403,North Dakota,0.046813,Ohio,0.012051,Oklahoma,0.055388,Pennsylvania,0.028273,Missouri,0.00336,Rhode Island,0.01321,South Carolina,0.026419,Tennessee,0.073465,Texas,0.008459,Utah,0.002317,Vermont,0.029085,Virginia,0.023523,Washington,0.013094,West Virginia,0.019119,Wisconsin,0.00394,Montana,0.020857,Mississippi,0.018076,Alabama,0.001506,Hawaii,0.001854,Alaska,0.018076,Arizona,0.012978,Arkansas,0.053418,California,0.022364,Colorado,0.013673,Connecticut,0.003013,Delaware,0.002433,"Washington, District of Columbia",0.051564,Florida,0.028853,Georgia,0.006837,Idaho,0.017845,Minnesota,0.038586,Illinois,0.027926,Indiana,0.013094,Iowa,0.011008,Kansas,0.020973,Kentucky,0.016107,Louisiana,0.004983,Maine,0.013094,Maryland,0.025145,Massachusetts,0.043221,Michigan,0.002665,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biden has been the Democratic frontrunner since declaring his candidacy. But after a series of missteps and a lackluster performance in the first round of debates, he seems to be faltering. He has argued he is the only candidate who can beat Donald Trump–do you agree?",2019-08-08T15:57:43+0000,The Tylt,100,499,10000,49999,0.001211,"Washington, District of Columbia",0.055911,Pennsylvania,0.004575,Nevada,0.00471,New Hampshire,0.022001,New Jersey,0.006728,New Mexico,0.042051,New York,0.03687,North Carolina,0.003902,North Dakota,0.05221,Ohio,0.013456,Oklahoma,0.008948,Oregon,0.003633,Rhode Island,0.003768,Montana,0.019242,South Carolina,0.004575,South Dakota,0.028527,Tennessee,0.074211,Texas,0.010092,Utah,0.00148,Vermont,0.03613,Virginia,0.015542,Washington,0.01682,West Virginia,0.019377,Wisconsin,0.006997,Nebraska,0.025903,Missouri,0.031488,Alabama,0.005181,Idaho,0.002355,Alaska,0.015071,Arizona,0.021059,Arkansas,0.0329,California,0.014196,Colorado,0.010832,Connecticut,0.004373,Delaware,0.045482,Florida,0.039359,Georgia,0.001749,Hawaii,0.034986,Illinois,0.025432,Mississippi,0.028931,Indiana,0.012716,Iowa,0.012043,Kansas,0.033439,Kentucky,0.02375,Louisiana,0.004037,Maine,0.014869,Maryland,0.019377,Massachusetts,0.031151,Michigan,0.012851,Minnesota,0.003499,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Joe Biden says this election is a ""battle for the soul of this nation."" Do you think he's the one who's going to save it?",2019-08-08T15:38:37+0000,The Tylt,100,499,10000,49999,0.029661,Alabama,0.056243,Pennsylvania,0.005386,Nevada,0.005037,New Hampshire,0.022176,New Jersey,0.005386,New Mexico,0.037006,New York,0.038825,North Carolina,0.004547,North Dakota,0.058622,Ohio,0.014271,Oklahoma,0.009024,Oregon,0.002169,Rhode Island,0.004197,Montana,0.021406,South Carolina,0.005526,South Dakota,0.029521,Tennessee,0.080588,Texas,0.009794,Utah,0.001609,Vermont,0.03064,Virginia,0.017069,Washington,0.01497,West Virginia,0.016999,Wisconsin,0.008744,Nebraska,0.026093,Missouri,0.002518,Alaska,0.007835,Idaho,0.01532,Arizona,0.019028,Arkansas,0.041203,California,0.01581,Colorado,0.013291,Connecticut,0.003778,Delaware,0.000909,"Washington, District of Columbia",0.043442,Florida,0.032599,Georgia,0.001259,Hawaii,0.033578,Illinois,0.016369,Mississippi,0.03008,Indiana,0.016649,Iowa,0.013501,Kansas,0.03015,Kentucky,0.021616,Louisiana,0.004197,Maine,0.01574,Maryland,0.016229,Massachusetts,0.032249,Michigan,0.013431,Minnesota,0.003708,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Joe Biden says this election is a ""battle for the soul of this nation."" Do you think he's the one who's going to save it?",2019-08-08T15:38:37+0000,The Tylt,100,499,10000,49999,0.001419,Delaware,0.002523,Rhode Island,0.005362,Nevada,0.005993,New Hampshire,0.010882,New Jersey,0.024286,New York,0.014982,North Carolina,0.012932,North Dakota,0.090995,Ohio,0.007254,Oklahoma,0.009462,Oregon,0.033591,Pennsylvania,0.007885,South Carolina,0.003943,Montana,0.010408,South Dakota,0.010093,Tennessee,0.027756,Texas,0.006939,Utah,0.01719,Virginia,0.014982,Washington,0.015928,West Virginia,0.046207,Wisconsin,0.00205,Wyoming,0.001419,Alaska,0.015928,Nebraska,0.044315,Missouri,0.002681,New Mexico,0.004573,Idaho,0.001577,Vermont,0.008358,Alabama,0.014509,Arizona,0.008201,Arkansas,0.028229,California,0.012932,Colorado,0.009147,Connecticut,0.021605,Florida,0.010566,Georgia,0.001104,Hawaii,0.066551,Illinois,0.004416,Mississippi,0.055827,Indiana,0.041476,Iowa,0.005993,Kansas,0.011985,Kentucky,0.005835,Louisiana,0.002681,Maine,0.008043,Maryland,0.016243,Massachusetts,0.076329,Michigan,0.133417,Minnesota,0.002996,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fox News. 8/6/2019- Last year the president called for both tighter background checks and raising the age limit for gun purchases for 21, and told GOP Sen. Patrick Toomey that he was “afraid of the NRA.”

Trump said he was willing to take the heat, but quietly dropped his proposals after meeting with NRA leaders. He did, however, push his administration to essentially ban bump stocks.

Background checks and even an assault weapons ban are no panacea. But if Trump could forge some kind of bipartisan consensus on this treacherous issue, he will have accomplished something that Obama and Joe Biden, for all their focus on gun control, could not.
Would be awesome if Trump could do it. don't you think?
Will he push to get it done?
Your opinion is welcome even on disagreement  should not trigger an insult. We need to break the norm.
We are not the enemy, Russia is.",2019-08-07T14:07:08+0000,jorgea hernando,100,499,10000,49999,0.035137,Alabama,0.032342,New Jersey,0.043821,Virginia,0.004592,Vermont,0.137153,Texas,0.028648,South Carolina,0.085346,Pennsylvania,0.093232,Ohio,0.059493,North Carolina,0.010681,New Hampshire,0.067079,Arizona,0.023558,Nevada,0.081753,Michigan,0.00529,Maryland,0.050609,Kentucky,0.029347,Iowa,0.040527,Georgia,0.11689,Florida,0.001897,"Washington, District of Columbia",0.052605,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are facing an epidemic of gun violence in America. It is well past time to take action to protect each and every one of our citizens from this violence. The NRA has far too much influence in our government and has continually prevented the passage of common sense gun reforms that would protect citizens and make our country safer. Joe Biden has taken on the NRA twice - and won. 

Between the assault weapons ban and the Brady background checks bill, Joe Biden has led on these issues since his time in the Senate. He has stood up to the NRA time and time again, and he understands that reinstating the bans on assault weapons and high-capacity magazines  and establishing universal background checks are only the beginning of what we need to do to protect our citizens.",2019-08-07T00:28:07+0000,Biden for President,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gun violence has become an epidemic. For far too long, the National Rifle Association has held a disproportionate amount of power, leading to gaps in our background check system and weaknesses in our gun safety laws. Despite the expansive power of the NRA, Joe Biden has taken them on - and won - twice.

In the 1990s, Biden successfully led the charge to pass bans on assault weapons and high-capacity magazines, as well as  the Brady  background check system. As president, Joe will continue to take on gun manufacturers, the NRA, and this epidemic of violence and hatred in our country.",2019-08-07T00:28:07+0000,Biden for President,100,499,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Assault weapons and high-capacity magazines don’t belong on our streets. Joe Biden knew this in 1994 when he sought to ban these weapons of war, and he knows we must use reinstating these bans as the starting point today. We must stand up to the NRA and gun manufacturers—they don’t own this country. We the people own this country. We can’t allow the NRA to continue to dictate whether we can enact crucial reforms that will save countless lives throughout our country. 

Sign our petition today to end the NRA’s hold on American lives, and let Joe know that you support gun reform for safer schools, workplaces, and public spaces.",2019-08-07T00:28:07+0000,Biden for President,100,499,10000,49999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are facing an epidemic of gun violence in America. It is well past time to take action to protect each and every one of our citizens from this violence. The NRA has far too much influence in our government and has continually prevented the passage of common sense gun reforms that would protect citizens and make our country safer. Joe Biden has taken on the NRA twice - and won. 

Between the assault weapons ban and the Brady background checks bill, Joe Biden has led on these issues since his time in the Senate. He has stood up to the NRA time and time again, and he understands that reinstating the bans on assault weapons and high-capacity magazines  and establishing universal background checks are only the beginning of what we need to do to protect our citizens.",2019-08-07T00:28:07+0000,Biden for President,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are facing an epidemic of gun violence in America. It is well past time to take action to protect each and every one of our citizens from this violence. The NRA has far too much influence in our government and has continually prevented the passage of common sense gun reforms that would protect citizens and make our country safer. Joe Biden has taken on the NRA twice - and won. 

Between the assault weapons ban and the Brady background checks bill, Joe Biden has led on these issues since his time in the Senate. He has stood up to the NRA time and time again, and he understands that reinstating the bans on assault weapons and high-capacity magazines  and establishing universal background checks are only the beginning of what we need to do to protect our citizens.",2019-08-07T00:26:57+0000,Biden for President,0,99,0,999,1,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are facing an epidemic of gun violence in America. It is well past time to take action to protect each and every one of our citizens from this violence. The NRA has far too much influence in our government and has continually prevented the passage of common sense gun reforms that would protect citizens and make our country safer. Joe Biden has taken on the NRA twice - and won. 

Between the assault weapons ban and the Brady background checks bill, Joe Biden has led on these issues since his time in the Senate. He has stood up to the NRA time and time again, and he understands that reinstating the bans on assault weapons and high-capacity magazines  and establishing universal background checks are only the beginning of what we need to do to protect our citizens.",2019-08-07T00:26:57+0000,Biden for President,0,99,0,999,1,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gun violence has become an epidemic. For far too long, the National Rifle Association has held a disproportionate amount of power, leading to gaps in our background check system and weaknesses in our gun safety laws. Despite the expansive power of the NRA, Joe Biden has taken them on - and won - twice.

In the 1990s, Biden successfully led the charge to pass bans on assault weapons and high-capacity magazines, as well as  the Brady  background check system. As president, Joe will continue to take on gun manufacturers, the NRA, and this epidemic of violence and hatred in our country.",2019-08-07T00:26:57+0000,Biden for President,0,99,1000,4999,1,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Assault weapons and high-capacity magazines don’t belong on our streets. Joe Biden knew this in 1994 when he sought to ban these weapons of war, and he knows we must use reinstating these bans as the starting point today. We must stand up to the NRA and gun manufacturers—they don’t own this country. We the people own this country. We can’t allow the NRA to continue to dictate whether we can enact crucial reforms that will save countless lives throughout our country. 

Sign our petition today to end the NRA’s hold on American lives, and let Joe know that you support gun reform for safer schools, workplaces, and public spaces.",2019-08-07T00:26:57+0000,Biden for President,500,999,10000,49999,1,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team Joe will be gathering to show our support for the VP before the Wing Ding! Register here to join us:,2019-08-06T22:35:13+0000,Biden for President,100,499,10000,49999,1,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
